player_id,player_name,position,team,games_played,mu_pergame_raw,mu_pergame,sigma_own,age,draft_number,basis,sigma_pergame,availability_rate,age_multiplier,team_changed,season_mean,season_median,season_p10,season_p90,expected_games,replacement_rank,vor_mean,vor_p90,draft_score,overall_rank,tier,position_rank,adp,adp_sd,adp_round,value_gap
00-0034796,Lamar Jackson,QB,BAL,13,17.518474184128024,16.152761868672393,9.083921834617241,29.648186173853524,32.0,model+realized,8.880907125527731,0.8818575851393188,1.0,False,220.46678813476228,225.76065333111802,166.76644032116022,276.14263069848363,13.5955,15,17.47003316339078,24.361439844307455,21.26030683789495,77,23,11,53.8,8.6,5,-23.200000000000003
00-0039893,Brian Thomas Jr.,WR,JAX,14,11.824188451657282,10.609002239648142,5.013651692798702,23.89869952087611,23.0,model+realized,5.789015896100885,0.9052488687782806,1.0,False,144.59047095830053,150.41316833027054,102.65054339588511,185.3627704767107,13.539,45,20.84403594962471,21.453138028683043,21.179042093106794,78,23,28,81.8,8.0,7,3.799999999999997
adp:kenny gainwell,Kenny Gainwell,RB,TB,0,10.24144442331201,10.24144442331201,,,,rookie_market_prior,6.8289030804925686,0.85,1.0,False,129.56444833377253,135.1576909628527,79.3240606416988,174.49422310760028,12.52225,45,17.4913313113059,23.612845414260164,20.858164067930744,79,23,32,95.4,11.7,8,16.400000000000006
00-0034383,Dalton Schultz,TE,HOU,17,9.926617332298825,8.745244659585625,5.639161911031065,30.140999315537304,137.0,model+realized+age_prior,5.950113674570216,0.9771428571428571,0.97,False,131.44860682674823,135.4626482844222,97.58681869630543,166.67195071552877,14.86775,18,21.022311111839798,20.410069054755922,20.685577980443668,80,23,9,174.0,18.8,15,94.0
00-0039919,Rome Odunze,WR,CHI,12,11.960135825811719,10.564613132194529,9.172699116994359,24.246406570841888,9.0,model+realized,8.348894507917166,0.8587917329093799,1.0,False,138.95131430965804,142.417328083813,86.81004794290976,186.71750797123767,12.84375,45,15.204879300982228,22.807875523210015,19.386527223207512,81,24,29,56.5,6.8,5,-24.5
00-0038996,Tucker Kraft,TE,GB,8,12.786465257185771,10.064335622726315,9.870446508933336,25.82614647501711,78.0,model+realized,8.738232440119203,0.7703743315508023,1.0,False,121.39987065275726,123.13728679851786,72.47627519537482,171.0551234270191,11.71025,18,10.973574937848824,24.79324176624627,18.57439169346742,82,24,10,88.2,24.9,8,6.200000000000003
00-0036971,Trevor Lawrence,QB,JAX,17,18.590808488234245,17.18287197439536,8.78550778605446,26.90485968514716,1.0,model+realized,8.897464525227482,0.8137478991596638,1.0,False,213.7431440034569,219.44716780218053,152.9491373490662,275.770754209634,12.3605,15,10.746389032085403,23.98956335545782,18.03013490994023,83,24,12,88.1,10.6,8,5.099999999999994
adp:carnell tate,Carnell Tate,WR,TEN,0,10.945212166645348,10.945212166645348,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,139.74024883583937,144.29162216981655,95.3967141694399,183.3802696396272,12.71425,45,15.99381382716355,19.470637191599536,17.90606667760334,84,24,30,65.5,10.9,6,-18.5
00-0040583,Woody Marks,RB,HOU,16,9.542540251950655,9.330114835643258,6.934524136521554,25.672826830937716,116.0,model+realized,6.479347321681978,0.9207843137254903,1.0,False,128.26497801054913,134.28481737893335,78.21368604542621,170.10325249284796,13.61025,45,16.191860988082496,19.221874799507845,17.85836858436644,85,24,33,138.8,22.1,12,53.80000000000001
00-0033288,George Kittle,TE,SF,11,13.02566165905149,9.950521592148897,8.260244328325667,32.8952772073922,146.0,model+realized+age_prior,8.23857135977993,0.7918339100346021,0.93,False,121.99196646822008,124.55438639245145,75.18991691413696,168.86986228268424,12.01075,18,11.56567075331165,22.607980621911395,17.63894118104151,86,24,11,106.1,18.4,9,20.099999999999994
00-0037664,Alec Pierce,WR,IND,15,10.934030160750053,10.031040899095796,8.302426495566564,26.33264887063655,53.0,model+realized,7.751994398283342,0.9052488687782806,1.0,False,138.23718672192516,142.3402792566506,89.80256266493221,183.47225065066962,13.57,45,14.490751713249338,19.56261820264197,17.28027828241529,87,24,31,67.6,8.8,6,-19.400000000000006
00-0030279,Keenan Allen,WR,LAC,17,12.351181582533883,9.81817887687376,6.805890614667821,34.34633812457221,76.0,model+realized+age_prior,7.043943007231877,0.9289411764705882,0.88,False,138.6632341112498,142.8556853964904,95.12630859086137,180.78289807380088,13.9915,45,14.91679910257399,16.87326562577323,15.992855690333572,88,24,32,,,,
00-0038544,Quentin Johnston,WR,LAC,13,12.172482179386034,10.783351305356806,7.442936765303577,24.985626283367555,21.0,model+realized,7.378733041710969,0.8360784313725489,1.0,False,136.51933262972926,140.76963390983371,87.85805764834807,181.77948081799798,12.543,45,12.772897621053446,17.869848369970327,15.57622053295773,89,24,33,101.3,10.3,9,12.299999999999997
00-0036040,Juwan Johnson,TE,NO,17,9.728678784710683,8.869413739163646,4.82457709210321,29.965776865160848,300.0,model+realized,5.351767226586494,0.9289411764705882,1.0,False,126.32234131360356,130.40023302350517,92.98128755709565,159.92264341402065,14.13175,18,15.896045598695125,13.660761753247812,14.666639483699102,90,24,12,162.9,15.7,14,72.9
adp:marshawn lloyd,MarShawn Lloyd,RB,GB,0,9.779609677689361,9.779609677689361,,,,rookie_market_prior,6.8289030804925686,0.85,1.0,False,123.65911773696445,128.70130022555256,75.9821751512372,167.6473387701693,12.52425,45,11.586000714497814,16.7659610768292,14.434978913780077,91,24,34,122.1,29.9,11,31.099999999999994
00-0040666,Omarion Hampton,RB,LAC,9,13.316258520949766,11.495213936099272,8.07508169893311,23.463381245722108,22.0,model+realized,7.5804830961610445,0.6943944636678201,1.0,False,120.96511950296211,123.82021106947562,69.69254467867327,169.1068588801797,10.3715,45,8.892002480495478,18.225481186839573,14.02541576898473,92,24,35,18.1,3.2,2,-73.9
00-0034753,Mark Andrews,TE,BAL,17,9.219358039405687,8.238170496985285,6.786150472491316,30.986995208761122,86.0,model+realized+age_prior,6.571316316636462,0.9771428571428571,0.97,False,123.72374402402677,127.04300225388566,86.564465001372,160.56887881428827,14.79475,18,13.297448309118337,14.306997153515425,13.852700173536736,93,24,13,133.2,17.3,12,40.19999999999999
00-0040242,Jacory Croskey-Merritt,RB,WAS,17,8.610977025076684,8.650803990401949,7.468610785067296,25.388090349075977,245.0,model+realized,6.714642325126309,0.9616,1.0,False,123.9423881633936,129.10461573059595,74.98351396820921,166.3147561517429,14.15575,45,11.869271140926969,15.433378458402785,13.829530165538667,94,24,36,122.1,15.4,11,28.099999999999994
adp:jordyn tyson,Jordyn Tyson,WR,NO,0,10.589749947291674,10.589749947291674,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,136.18243900018658,140.62085946134158,90.51628301032763,178.03292561617238,12.8165,45,12.43600399151076,14.123293168144727,13.364013038659442,95,24,34,79.2,9.5,7,-15.799999999999997
adp:jonathon brooks,Jonathon Brooks,RB,CAR,0,9.73418071968165,9.73418071968165,,,,rookie_market_prior,6.8289030804925686,0.85,1.0,False,122.71744588268218,128.2803476827977,69.77060631180294,166.12645571785836,12.4645,45,10.644328860215552,15.24507802451825,13.174740900582036,96,24,37,125.1,16.2,11,29.099999999999994
00-0035685,David Montgomery,RB,HOU,17,10.174915310698319,9.029082436255301,6.721701684053806,29.234770704996578,73.0,model+realized+team_change_prior+age_prior,7.423642107977734,0.9052488687782806,0.93,True,121.34441946625778,126.80014359014743,66.5440455677076,167.2364407292485,13.16875,45,9.271302443791143,16.355063035908387,13.167370769455628,97,24,38,55.6,7.0,5,-41.4
00-0040126,Colston Loveland,TE,CHI,16,8.97105927246828,8.27936022818976,8.500056372362087,22.39561943874059,10.0,model+realized,7.637400850052667,0.9207843137254903,1.0,False,119.67384103013319,121.51840115530916,77.78827954350545,161.39851412120257,14.00675,18,9.247545315224755,15.136632460429723,12.48654324508749,98,24,14,49.3,10.1,5,-48.7
00-0034869,Sam Darnold,QB,SEA,17,14.745656743487046,14.340803293495256,7.976384076834344,29.240246406570844,3.0,model+realized,7.831337711526911,0.9771428571428571,1.0,False,215.83738084339961,222.43207682952476,168.09042166912906,263.95001211952433,14.9505,15,12.840625872028113,12.168821265348157,12.471133338354136,99,24,13,150.9,17.2,13,51.900000000000006
00-0034960,Jakobi Meyers,WR,JAX,16,11.43933569032505,10.126393372250586,4.352757746532651,29.809719370294317,300.0,model+realized+age_prior,5.242183920598631,0.9052488687782806,0.97,False,137.87442790328546,143.36603444199523,100.63467034412757,174.5560427762566,13.596,45,14.127992894609648,10.646410328228939,12.213122483100257,100,24,35,89.5,9.9,8,-10.5
00-0039868,Troy Franklin,WR,DEN,17,9.751251569592203,9.235334050122972,7.625306165502278,23.567419575633128,102.0,model+realized,7.147922559587208,0.9529124820659971,1.0,False,134.85982646318735,139.14612966510342,91.90435542397817,176.6494232185456,14.37675,45,11.113391454511529,12.739790770517942,12.007911078315056,101,24,36,171.3,7.9,15,70.30000000000001
00-0035719,Deebo Samuel Sr.,WR,WAS,16,11.294205147546698,10.02401037116331,6.942609979923497,30.628336755646817,36.0,model+realized+age_prior,6.942821384119545,0.8818575851393188,0.97,False,134.1624876275542,138.6828479933159,91.16710298908198,176.32041634443144,13.262,45,10.416052618878396,12.410783896403785,11.513154821517361,102,24,37,,,,
00-0039065,Sam LaPorta,TE,DET,9,12.09474180601629,9.830776860988589,6.454219119649135,25.634496919917865,34.0,model+realized,6.891938507277343,0.7703743315508023,1.0,False,117.21076265808843,119.17342637022182,75.30108222305975,159.4103153559707,11.72325,18,6.784466943179993,13.148433695197866,10.284648656789823,103,24,15,74.0,11.7,7,-29.0
adp:mike washington,Mike Washington Jr.,RB,LV,0,9.40822329254928,9.40822329254928,,,,rookie_market_prior,6.8289030804925686,0.85,1.0,False,119.19847713607662,123.5499245007885,69.7991198879194,163.12245077471658,12.51475,45,7.125360113609986,12.24107308137647,9.939002245881554,104,24,39,148.9,45.6,13,44.900000000000006
adp:makai lemon,Makai Lemon,WR,PHI,0,10.18730400251801,10.18730400251801,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,131.94153774722014,136.06515384072435,89.47884441672069,175.14196589735974,12.87825,45,8.195102738544321,11.232333449332089,9.865579629477594,105,24,38,98.2,11.1,9,-6.799999999999997
00-0039849,Marvin Harrison Jr.,WR,ARI,12,11.07567526583207,9.974972758874763,7.103712217758211,24.057494866529773,4.0,model+realized,6.9336716819346975,0.8587917329093799,1.0,False,130.70401487565508,133.92434609214425,87.35552902151738,174.63159559046858,12.98875,45,6.957579866979259,10.721963142440927,9.027990668483177,106,24,39,68.8,9.5,6,-37.2
00-0037740,Garrett Wilson,WR,NYJ,7,13.813454197072828,11.025814296097746,9.657713423550554,26.11088295687885,10.0,model+realized,8.481920691638368,0.7494117647058823,1.0,False,126.04440700140884,128.70400362923004,74.91908461169862,176.3397153879579,11.22925,45,2.297971992733025,12.430082939930259,7.870633013691504,107,24,40,27.8,3.3,3,-79.2
00-0040715,Cam Skattebo,RB,NYG,8,13.29475133828689,11.352849504231164,8.618408454332753,24.569472963723477,105.0,model+realized,7.773395687192199,0.6752941176470588,1.0,False,114.36891283096477,117.68641690638405,61.395121016716715,163.18688955260282,9.9945,45,2.2957958084981414,12.305511859262708,7.801139636418654,108,24,40,36.8,5.3,3,-71.2
adp:jonah coleman,Jonah Coleman,RB,DEN,0,9.240040058322661,9.240040058322661,,,,rookie_market_prior,6.8289030804925686,0.85,1.0,False,117.84577723953319,122.09031301405385,69.68448845004652,160.25682296296466,12.54475,45,5.772660217066559,9.37544526962455,7.7541919959734535,109,24,41,162.9,10.0,14,53.900000000000006
adp:kaelon black,Kaelon Black,RB,SF,0,9.1778931081441,9.1778931081441,,,,rookie_market_prior,6.8289030804925686,0.85,1.0,False,116.82208134430729,121.12926134567786,67.60103917722378,161.0646744808272,12.50375,45,4.74896432184066,10.18329678748708,7.7378471779461915,110,24,42,168.4,22.1,14,58.400000000000006
00-0040236,Kyle Monangai,RB,CHI,17,8.360907626413693,8.465970087042347,6.2796063477222,24.238193018480494,233.0,model+realized,5.866369363878745,0.9616,1.0,False,120.36210159049732,125.86657357501437,76.40895590264178,158.16465021928047,14.13575,45,8.288984568030685,7.283272525940362,7.735842944881007,111,24,43,99.5,13.6,9,-11.5
00-0037816,Romeo Doubs,WR,NE,16,10.741103886444822,9.63382257242235,7.260842467188868,26.38466803559206,132.0,model+realized+team_change_prior,8.114575883895089,0.8587917329093799,1.0,True,127.9538623322069,131.11919389846528,82.76224717072441,173.80389537538235,12.98325,45,4.207427323531078,9.894262927354703,7.335186905634072,112,24,41,103.6,7.5,9,-8.400000000000006
adp:kenyon sadiq,Kenyon Sadiq,TE,NYJ,0,9.286570265381332,9.286570265381332,,,,rookie_market_prior,4.603640997017986,0.85,1.0,False,119.0034249397518,122.87262558301921,84.22827122896724,152.04613824166378,12.85325,18,8.577129224843361,5.78425658089094,7.041049270669529,113,24,16,158.9,14.3,14,45.900000000000006
00-0034351,Dallas Goedert,TE,PHI,15,11.139489079822036,9.501441593917733,7.174140067930491,31.66050650239562,49.0,model+realized+age_prior,7.235554346345992,0.7703743315508023,0.97,False,113.54070817696005,115.53355371920537,71.36918893274839,154.97651230544994,11.74275,18,3.114412462051618,8.7146306446771,6.194532462495634,114,24,17,124.4,16.9,11,10.400000000000006
00-0037261,Khalil Shakir,WR,BUF,16,10.291130136833647,9.604522211777239,5.800689614175197,26.576317590691307,148.0,model+realized,6.002320221444448,0.9052488687782806,1.0,False,129.9596051876254,135.38398608179085,86.982991940008,168.96238151896293,13.501,45,6.213170178949596,5.052749070935278,5.574938569541721,115,24,42,105.7,10.4,9,-9.299999999999997
00-0033077,Dak Prescott,QB,DAL,17,18.26332661345989,16.940820153909964,8.280775574645592,33.09240246406571,135.0,model+realized,8.510306787245945,0.7703743315508023,1.0,False,200.79397454735332,206.23980428303145,140.79169506157916,260.84802958486756,11.7705,15,-2.2027804240181865,9.066838730691387,3.99551011107208,116,24,14,62.0,8.6,6,-54.0
00-0036264,Jordan Love,QB,GB,15,15.900231865143473,15.126942337536343,7.409080143407045,27.83025325119781,26.0,model+realized,7.603861944769413,0.8818575851393188,1.0,False,205.1190709912681,210.38813503410637,156.87445922257447,255.86430331738788,13.5,15,2.1223160198966013,4.083112463211705,3.2007540637199083,117,24,15,135.3,10.3,12,18.30000000000001
adp:kc concepcion,KC Concepcion,WR,CLE,0,9.781143132244017,9.781143132244017,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,126.3833511472083,131.1087033915125,85.02088416959708,167.4880308667954,12.788,45,2.6369161385324844,3.5783984187677618,3.154731392661887,118,24,43,122.0,9.4,11,4.0
00-0038994,Jordan Addison,WR,MIN,14,10.329297457885202,9.562578544007687,5.66144178429162,24.594113620807665,23.0,model+realized,5.9207968140868505,0.8587917329093799,1.0,False,125.5527901170062,128.7997144988875,86.24458548407765,164.05615095462747,13.025,45,1.8063551083303793,0.14651850659981847,0.8934449773785706,119,24,44,93.9,9.9,8,-25.099999999999994
00-0036555,Chuba Hubbard,RB,CAR,15,8.889414211498737,8.587876317126646,6.1475663012749555,27.225188227241617,126.0,model+realized+age_prior,5.834906474162727,0.8818575851393188,0.97,False,113.03379210867406,117.49511075627896,70.44318772433873,150.70956952897401,13.0365,45,0.9606750862074307,-0.17180816436609803,0.3378092983919898,120,24,44,81.3,9.2,7,-38.7
00-0039793,AJ Barner,TE,SEA,17,8.445211766172765,7.920764203722575,6.492875054287449,24.331279945242983,121.0,model+realized,6.198126175045992,0.9052488687782806,1.0,False,110.42629571490843,112.96683383837791,75.01126646032738,146.26188166077284,13.77025,18,0.0,0.0,0.0,121,24,18,,,,
00-0036158,J.K. Dobbins,RB,DEN,10,11.75013078011284,10.311293403090469,4.099986449842108,27.707049965776864,55.0,model+realized+age_prior,5.14120233602933,0.7289943074003795,0.97,False,112.07311702246663,117.05044649015878,66.64269278154698,150.8813776933401,10.81825,45,0.0,0.0,0.0,122,24,45,91.7,10.9,8,-30.299999999999997
adp:omar cooper,Omar Cooper Jr.,WR,NYJ,0,9.490447356167657,9.490447356167657,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,123.74643500867582,127.40007624777931,83.5759886176544,163.90963244802765,12.869,45,0.0,0.0,0.0,123,24,45,142.5,19.7,12,19.5
00-0039163,C.J. Stroud,QB,HOU,14,15.281763363033907,14.655349909679291,6.520944615722377,24.91170431211499,2.0,model+realized,6.950256123480196,0.9052488687782806,1.0,False,202.9967549713715,209.72705322777142,156.3266531344453,251.78119085417617,13.836,15,0.0,0.0,0.0,124,24,16,148.3,11.5,13,24.30000000000001
adp:denzel boston,Denzel Boston,WR,CLE,0,9.519567311318191,9.519567311318191,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,123.0243225686981,126.68598847948289,81.43827124655368,163.1713196788274,12.7885,45,-0.722112439977721,-0.7383127692002631,-0.7310226210501192,125,24,46,140.3,11.3,12,15.300000000000011
00-0040189,Oronde Gadsden II,TE,LAC,15,8.4594268300151,7.880970433852797,7.544420833588601,23.186858316221766,165.0,model+realized,6.845151260421279,0.88153452685422,1.0,False,107.00584085437053,109.99309592444953,67.1392645049408,145.30503541485007,13.32325,18,-3.4204548605379017,-0.956846245922776,-2.0654701224995824,126,24,19,166.2,28.5,14,40.19999999999999
00-0030061,Zach Ertz,TE,WAS,13,9.637070822865933,8.02202813383598,6.084427369133139,35.80835044490075,35.0,model+realized+age_prior,6.14403349154578,0.8818575851393188,0.93,False,107.97810219205454,110.99069144615191,70.3676904410057,144.01934524153697,13.335,18,-2.4481935228538987,-2.2425364192358757,-2.335082115863986,127,24,20,,,,
adp:brandon aiyuk,Brandon Aiyuk,WR,SF,0,9.417042607592917,9.417042607592917,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,121.42921930701327,125.48682808073104,77.48425110211434,161.34549074266238,12.79025,45,-2.3172157016625476,-2.564141705365273,-2.4530250036990466,128,24,47,148.2,14.3,13,20.19999999999999
adp:antonio williams,Antonio Williams,WR,WAS,0,9.35983367898973,9.35983367898973,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,120.57372334011178,124.56607882984869,76.67218521195086,160.89775338399144,12.74575,45,-3.172711668564034,-3.011879064036208,-3.0842537360737294,129,24,48,152.8,11.9,13,23.80000000000001
00-0036259,Jauan Jennings,WR,MIN,15,10.308010829979537,9.017476676014963,5.710124675479846,29.144421629021217,217.0,model+realized+team_change_prior+age_prior,6.838741840572878,0.8818575851393188,0.97,True,119.75191227161292,123.7339578180298,74.51005556257589,161.08976173114343,13.15325,45,-3.994522737062894,-2.8198707168842247,-3.348464125964626,130,24,49,135.6,11.8,12,5.599999999999994
adp:tank dell,Tank Dell,WR,HOU,0,9.26665340759792,9.26665340759792,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,121.22263937019747,124.36665230638636,80.67673482011377,159.76415790237064,12.88725,45,-2.5237956384783473,-4.1454745456570095,-3.4157190374266113,131,24,50,160.6,18.5,14,29.599999999999994
00-0039738,Blake Corum,RB,LAR,17,6.979507217727269,7.370485652337465,6.492965650700493,25.765913757700204,83.0,model+realized+team_change_prior,6.660653133260448,0.9052488687782806,1.0,True,107.82299168475724,110.72513493691164,63.664580316648674,147.6667077641863,14.28125,45,-4.250125337709392,-3.214669929153814,-3.680624863003824,132,24,46,116.2,14.5,10,-15.799999999999997
adp:dezhaun stribling,De'Zhaun Stribling,WR,SF,0,9.184573357398994,9.184573357398994,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,119.67877815085787,122.5872354205378,78.75973690905299,159.69782234412483,12.84825,45,-4.067656857817951,-4.21181010390282,-4.1469411431646295,133,24,51,167.8,9.9,14,34.80000000000001
adp:travis hunter,Travis Hunter,WR,JAX,0,9.20701464760072,9.20701464760072,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,119.77303273031536,122.6863962293001,79.87058455655934,159.34163076645473,12.81925,45,-3.973402278360453,-4.568001681572923,-4.300431950127312,134,24,52,165.8,11.9,14,31.80000000000001
adp:germie bernard,Germie Bernard,WR,PIT,0,9.229728290202662,9.229728290202662,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,119.3106890019125,122.90226482176067,76.14801210407236,158.45285343764954,12.7905,45,-4.435746006763324,-5.4567790103781135,-4.9973141587514585,135,24,53,163.8,11.2,14,28.80000000000001
00-0036407,Jerry Jeudy,WR,CLE,17,8.4059114319359,8.240952209246574,5.216679978683761,27.356605065023956,15.0,model+realized,5.2755353923383295,0.9771428571428571,1.0,False,122.72597167179896,127.29497886463557,88.3708574500526,155.56059663913987,14.74825,45,-1.0204633368768583,-8.349035808887777,-5.051178196482864,136,24,54,145.1,14.1,13,9.099999999999994
00-0040691,Jaxson Dart,QB,NYG,14,15.549768827669965,14.842953734924532,10.234088373429499,23.304585900068446,25.0,model+realized,9.351865619322881,0.8440641711229946,1.0,False,193.04574352949663,196.61878852732062,139.15919270284257,249.86655017787606,12.92375,15,-9.951011441874869,-1.9146406763001096,-5.5310075208087515,137,24,17,116.4,13.9,10,-20.599999999999994
00-0038129,Cade Otton,TE,TB,15,8.577844611358987,7.965554563384145,5.978636570163405,27.381245722108144,106.0,model+realized,5.851907512601025,0.8587917329093799,1.0,False,104.5693653669708,107.50858943585771,69.24468722058481,139.82476507632148,13.008,18,-5.8569303479376345,-6.43711658445136,-6.176032778020183,138,24,21,,,,
00-0038606,Parker Washington,WR,JAX,15,10.138572719004543,9.462857012134716,7.332887432331012,24.449007529089666,185.0,model+realized,6.974029667413346,0.8137478991596638,1.0,False,115.84888944105747,119.1712355506441,71.81502165622139,158.5820111878396,12.16025,45,-7.8975455676183515,-5.327621260188039,-6.484087198531679,139,24,55,76.0,8.2,7,-63.0
adp:zachariah branch,Zachariah Branch,WR,ATL,0,9.095277971558176,9.095277971558176,,,,rookie_market_prior,6.52258043735129,0.85,1.0,False,117.35488581008593,121.20037622944979,75.28485204001677,156.85426660303415,12.76875,45,-6.391549198589885,-7.055365844993503,-6.756648354111874,140,24,56,176.0,2.8,15,36.0
00-0039391,Kimani Vidal,RB,LAC,12,10.247872451883847,9.753130654197076,8.244019871177146,25.010266940451746,181.0,model+realized,7.287725381334686,0.6900202839756593,1.0,False,101.2860041416373,103.34823421507028,55.121336522874,145.08577697110258,10.21125,45,-10.787112880829326,-5.795600722237538,-8.041781193603843,141,24,47,,,,
00-0033923,Kareem Hunt,RB,KC,17,9.411761410673009,7.948711767285599,6.050425361809162,31.071868583162217,86.0,model+realized+age_prior,5.877565439971797,0.8818575851393188,0.86,False,104.91050973027968,109.57909322988482,60.7375637894384,141.3447816081225,12.99775,45,-7.162607292186948,-9.53659608521761,-8.468301128353811,142,24,48,,,,
00-0037263,Tyler Allgeier,RB,ARI,17,7.089497373537239,7.227440660707052,5.3498763042324855,26.379192334017795,151.0,model+realized+team_change_prior+age_prior,5.786863354561306,0.9771428571428571,0.97,True,105.2307463084132,109.8492344115128,64.83295237839376,140.93949080467172,14.3955,45,-6.8423707140534304,-9.941886888668392,-8.54710461009166,143,24,49,161.7,21.2,14,18.69999999999999
00-0031588,Stefon Diggs,WR,NE,17,11.376134648216826,9.705791165442855,6.811641203289627,32.75564681724846,146.0,model+realized+age_prior,6.877882017430316,0.7703743315508023,0.93,False,114.23709678210736,116.84168102180473,71.11637495880461,155.97342604129042,11.571,45,-9.50933822656846,-7.936206406737227,-8.644115725661282,144,24,57,,,,
00-0033293,Aaron Jones,RB,MIN,12,10.002649635159367,8.24709794768745,4.508871726100027,31.748117727583846,182.0,model+realized+age_prior,5.002688959866641,0.8587917329093799,0.86,False,105.13583096051093,109.9636742142292,65.1645353297268,140.722305044094,12.66925,45,-6.937286061955703,-10.159072649246099,-8.709268684965421,145,24,50,99.4,12.9,9,-45.599999999999994
00-0038997,Josh Downs,WR,IND,16,9.172824943912843,8.791209344198473,4.502221673796171,25.05407255304586,79.0,model+realized,4.9368656592778315,0.8818575851393188,1.0,False,116.6513805735934,121.2545062187419,81.23649516251426,150.18385180015204,13.2375,45,-7.095054435082417,-13.72578064787561,-10.741953852118673,146,24,58,92.0,8.6,8,-54.0
00-0033906,Alvin Kamara,RB,NO,11,11.113594417501488,8.844413059593736,4.897828832526436,31.104722792607802,67.0,model+realized+age_prior,5.450402948262812,0.7703743315508023,0.86,False,101.62787927053533,104.87965655648644,57.67488758139778,139.7215431775239,11.39225,45,-10.445237751931302,-11.159834515816215,-10.838265972068005,147,24,51,154.7,21.9,13,7.699999999999989
00-0039894,Xavier Worthy,WR,KC,14,9.155654902116915,8.741028754969886,4.5245909292358215,23.34839151266256,28.0,model+realized,4.97716496772381,0.8818575851393188,1.0,False,116.17518285722575,120.89608675602311,80.1157096156358,149.48071225921868,13.262,45,-7.571252151450068,-14.428920188808974,-11.342969571997466,148,24,59,103.4,7.5,9,-44.599999999999994
00-0037834,Brock Purdy,QB,SF,9,17.665935398736345,15.877048646649214,10.294518498264557,26.680355920602327,262.0,model+realized,9.40043952810861,0.7494117647058823,1.0,False,185.08150981765849,188.28786831423417,126.82352397927318,244.91874957696095,11.49175,15,-17.915245153713016,-6.8624412772152255,-11.83620302163923,149,24,18,88.7,16.0,8,-60.3
00-0036894,Pat Freiermuth,TE,PIT,15,7.213323884939248,6.990896901655759,6.448418041511828,27.852156057494867,55.0,model+realized,5.836567436726547,0.9289411764705882,1.0,False,100.02459842284993,102.35841822010627,67.26067201480659,132.8804428149034,14.05575,18,-10.4016972920585,-13.38143884586944,-12.040555146654516,150,24,22,,,,
00-0038933,Dalton Kincaid,TE,BUF,12,9.222288447667882,8.293135446260933,6.562075383088291,26.872005475701574,25.0,model+realized,6.307310184418389,0.7703743315508023,1.0,False,97.84132090277555,99.74364726331834,59.992587285511014,134.32525683313577,11.6655,18,-12.584974812132884,-11.936624827637075,-12.228382320660188,151,24,23,138.7,17.9,12,-12.300000000000011
00-0038124,Christian Watson,WR,GB,10,10.924732631516182,9.74304579905767,7.669738515027021,27.307323750855577,34.0,model+realized,7.153266322925999,0.7494117647058823,1.0,False,110.80145505760893,113.43574848954708,66.40784984969372,152.13504770310414,11.24625,45,-12.944979951066884,-11.774584744923516,-12.301262587688031,152,24,60,62.1,8.0,6,-89.9
00-0036244,Colby Parkinson,TE,LA,14,7.731643654772285,7.34259939137471,7.272332032217258,27.64955509924709,133.0,model+realized,6.45443334325911,0.8587917329093799,1.0,False,97.4149033130494,99.57378879150855,60.10773246101585,133.88365286531973,12.97675,18,-13.011392401859041,-12.378228795453111,-12.66315241833578,153,24,24,,,,
00-0035659,Terry McLaurin,WR,WAS,10,10.442243102268666,9.158245147979633,5.100501064710321,30.962354551676935,76.0,model+realized+age_prior,5.627133181974982,0.8137478991596638,0.97,False,112.6744754500395,116.65437727114127,72.7341654569627,149.8306667530073,12.19675,45,-11.071959558636323,-14.078965695020344,-12.725812933647536,154,24,61,39.3,4.8,4,-114.7
00-0037525,Jordan Mason,RB,MIN,16,8.238392129957488,8.13019416996787,5.499693173259759,27.274469541409992,300.0,model+realized+age_prior,5.310318328748414,0.8360784313725489,0.97,False,100.79788853722866,104.92858059680688,58.49307171910522,136.7650456142344,12.29225,45,-11.275228485237974,-14.116332079105717,-12.837835461865232,155,24,52,120.3,13.7,10,-34.7
00-0039150,Bryce Young,QB,CAR,16,14.31155268526029,14.006688821603444,7.695941354592909,25.10335386721424,1.0,model+realized,7.575153099242792,0.8818575851393188,1.0,False,189.7461574936542,194.4240040790632,142.7005078766652,238.88284821663098,13.50725,15,-13.250597477717292,-12.898342637545198,-13.05685731562264,156,24,19,165.9,18.9,14,9.900000000000006
